"model_forecast_date","commodity","futures_model_type","futures_exchange","marketing_year","MYA_price_model_forecast","MYA_price_WASDE_forecast","WASDE_forecast_date","target_price","national_loan_rate","direct_payment_rate","reference_price","CCP_effective_price_model_forecast","CCP_rate_model_forecast","CCP_effective_price_WASDE_forecast","CCP_rate_WASDE_forecast","historical_MYA_price_year1","historical_MYA_price_year2","historical_MYA_price_year3","historical_MYA_price_year4","historical_MYA_price_year5","historical_MYA_5year_range","historical_MYA_price_5year_Olympic_average","effective_reference_price","effective_price_model_forecast","PLC_payment_rate_model_forecast","effective_price_WASDE_forecast","PLC_payment_rate_WASDE_forecast","maximum_PLC_payment_rate","ARC_annual_benchmark_price_year1","ARC_annual_benchmark_price_year2","ARC_annual_benchmark_price_year3","ARC_annual_benchmark_price_year4","ARC_annual_benchmark_price_year5","ARC_annual_benchmark_price_5year_range","ARC_CO_benchmark_price","ARC_CO_price_model_forecast","ARC_CO_price_WASDE_forecast","ARC_IC_price_model_forecast","ARC_IC_price_WASDE_forecast","actual_MYA_price","price_unit"
2022-03-24,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2022,10.094126,NA,NA,NA,3.38,NA,5.5,NA,NA,NA,NA,3.89,4.72,5.16,4.58,5.05,"2016-2020",4.783333,5.5,10.094126,0,NA,NA,2.12,5.5,5.5,5.5,5.5,5.5,"2016-2020",5.5,10.094126,NA,10.094126,NA,8.83,"U.S. dollars per bushel"
2022-03-31,"Corn","Single contract","CBOT",2021,6.066317,5.65,"3/9/2022",NA,2.2,NA,3.7,NA,NA,NA,NA,3.61,3.36,3.36,3.61,3.56,"2015-2019",3.51,3.7,6.066317,0,5.65,0,1.5,3.7,3.7,3.7,3.7,3.7,"2015-2019",3.7,6.066317,5.65,6.066317,5.65,6,"U.S. dollars per bushel"
2022-03-31,"Corn","Single contract","CBOT",2022,6.551112,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.36,3.61,3.56,4.53,"2016-2020",3.51,3.7,6.551112,0,NA,NA,1.5,3.7,3.7,3.7,3.7,4.53,"2016-2020",3.7,6.551112,NA,6.551112,NA,6.54,"U.S. dollars per bushel"
2022-03-31,"Corn","Single contract","CBOT",2023,5.853043,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.61,3.56,4.53,6.066317,"2017-2021",3.9,3.7,5.853043,0,NA,NA,1.5,3.7,3.7,3.7,4.53,6.066317,"2017-2021",3.976667,5.853043,NA,5.853043,NA,4.55,"U.S. dollars per bushel"
2022-03-31,"Soybeans","Single contract","CBOT",2021,13.228283,13.25,"3/9/2022",NA,6.2,NA,8.4,NA,NA,NA,NA,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,8.4,13.228283,0,13.25,0,2.2,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,13.228283,13.25,13.228283,13.25,13.3,"U.S. dollars per bushel"
2022-03-31,"Soybeans","Single contract","CBOT",2022,13.481005,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.47,9.33,8.48,8.57,10.8,"2016-2020",9.123333,8.4,13.481005,0,NA,NA,2.2,9.47,9.33,8.48,8.57,8.4,"2016-2020",8.793333,13.481005,NA,13.481005,NA,14.2,"U.S. dollars per bushel"
2022-03-31,"Soybeans","Single contract","CBOT",2023,12.540805,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.33,8.48,8.57,10.8,13.228283,"2017-2021",9.566667,8.4,12.540805,0,NA,NA,2.2,9.33,8.48,8.57,8.4,8.4,"2017-2021",8.483333,12.540805,NA,12.540805,NA,12.4,"U.S. dollars per bushel"
2022-03-31,"Cotton","Single contract","ICE",2021,0.989109,0.9,"3/9/2022",NA,NA,NA,NA,NA,NA,NA,NA,0.612,0.68,0.686,0.703,0.596,"2015-2019",0.659333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-2019",NA,NA,NA,NA,NA,0.914,"U.S. dollars per pound"
2022-03-31,"Cotton","Single contract","ICE",2022,1.020727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.686,0.703,0.596,0.663,"2016-2020",0.676333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-2020",NA,NA,NA,NA,NA,0.848,"U.S. dollars per pound"
2022-03-31,"Cotton","Single contract","ICE",2023,0.813732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686,0.703,0.596,0.663,0.989109,"2017-2021",0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2021",NA,NA,NA,NA,NA,0.761,"U.S. dollars per pound"
2022-03-31,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2021,7.753614,7.5,"3/9/2022",NA,3.38,NA,5.5,NA,NA,NA,NA,4.89,3.89,4.72,5.16,4.58,"2015-2019",4.73,5.5,7.753614,0,7.5,0,2.12,5.5,5.5,5.5,5.5,5.5,"2015-2019",5.5,7.753614,7.5,7.753614,7.5,7.63,"U.S. dollars per bushel"
2022-03-31,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2022,9.725047,NA,NA,NA,3.38,NA,5.5,NA,NA,NA,NA,3.89,4.72,5.16,4.58,5.05,"2016-2020",4.783333,5.5,9.725047,0,NA,NA,2.12,5.5,5.5,5.5,5.5,5.5,"2016-2020",5.5,9.725047,NA,9.725047,NA,8.83,"U.S. dollars per bushel"
2022-04-07,"Corn","Single contract","CBOT",2021,6.129333,5.65,"3/9/2022",NA,2.2,NA,3.7,NA,NA,NA,NA,3.61,3.36,3.36,3.61,3.56,"2015-2019",3.51,3.7,6.129333,0,5.65,0,1.5,3.7,3.7,3.7,3.7,3.7,"2015-2019",3.7,6.129333,5.65,6.129333,5.65,6,"U.S. dollars per bushel"
2022-04-07,"Corn","Single contract","CBOT",2022,6.808534,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.36,3.61,3.56,4.53,"2016-2020",3.51,3.7,6.808534,0,NA,NA,1.5,3.7,3.7,3.7,3.7,4.53,"2016-2020",3.7,6.808534,NA,6.808534,NA,6.54,"U.S. dollars per bushel"
2022-04-07,"Corn","Single contract","CBOT",2023,6.131397,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.61,3.56,4.53,6.129333,"2017-2021",3.9,3.7,6.131397,0,NA,NA,1.5,3.7,3.7,3.7,4.53,6.129333,"2017-2021",3.976667,6.131397,NA,6.131397,NA,4.55,"U.S. dollars per bushel"
2022-04-07,"Soybeans","Single contract","CBOT",2021,13.302204,13.25,"3/9/2022",NA,6.2,NA,8.4,NA,NA,NA,NA,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,8.4,13.302204,0,13.25,0,2.2,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,13.302204,13.25,13.302204,13.25,13.3,"U.S. dollars per bushel"
2022-04-07,"Soybeans","Single contract","CBOT",2022,14.01169,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.47,9.33,8.48,8.57,10.8,"2016-2020",9.123333,8.4,14.01169,0,NA,NA,2.2,9.47,9.33,8.48,8.57,8.4,"2016-2020",8.793333,14.01169,NA,14.01169,NA,14.2,"U.S. dollars per bushel"
2022-04-07,"Soybeans","Single contract","CBOT",2023,13.10758,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.33,8.48,8.57,10.8,13.302204,"2017-2021",9.566667,8.4,13.10758,0,NA,NA,2.2,9.33,8.48,8.57,8.4,8.4,"2017-2021",8.483333,13.10758,NA,13.10758,NA,12.4,"U.S. dollars per bushel"
2022-04-07,"Cotton","Single contract","ICE",2021,0.985327,0.9,"3/9/2022",NA,NA,NA,NA,NA,NA,NA,NA,0.612,0.68,0.686,0.703,0.596,"2015-2019",0.659333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-2019",NA,NA,NA,NA,NA,0.914,"U.S. dollars per pound"
2022-04-07,"Cotton","Single contract","ICE",2022,1.051225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.686,0.703,0.596,0.663,"2016-2020",0.676333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-2020",NA,NA,NA,NA,NA,0.848,"U.S. dollars per pound"
2022-04-07,"Cotton","Single contract","ICE",2023,0.816898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686,0.703,0.596,0.663,0.985327,"2017-2021",0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2021",NA,NA,NA,NA,NA,0.761,"U.S. dollars per pound"
2022-04-07,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2021,7.78746,7.5,"3/9/2022",NA,3.38,NA,5.5,NA,NA,NA,NA,4.89,3.89,4.72,5.16,4.58,"2015-2019",4.73,5.5,7.78746,0,7.5,0,2.12,5.5,5.5,5.5,5.5,5.5,"2015-2019",5.5,7.78746,7.5,7.78746,7.5,7.63,"U.S. dollars per bushel"
2022-04-07,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2022,10.191538,NA,NA,NA,3.38,NA,5.5,NA,NA,NA,NA,3.89,4.72,5.16,4.58,5.05,"2016-2020",4.783333,5.5,10.191538,0,NA,NA,2.12,5.5,5.5,5.5,5.5,5.5,"2016-2020",5.5,10.191538,NA,10.191538,NA,8.83,"U.S. dollars per bushel"
2022-04-14,"Corn","Single contract","CBOT",2021,6.251364,5.8,"4/8/2022",NA,2.2,NA,3.7,NA,NA,NA,NA,3.61,3.36,3.36,3.61,3.56,"2015-2019",3.51,3.7,6.251364,0,5.8,0,1.5,3.7,3.7,3.7,3.7,3.7,"2015-2019",3.7,6.251364,5.8,6.251364,5.8,6,"U.S. dollars per bushel"
2022-04-14,"Corn","Single contract","CBOT",2022,7.070136,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.36,3.61,3.56,4.53,"2016-2020",3.51,3.7,7.070136,0,NA,NA,1.5,3.7,3.7,3.7,3.7,4.53,"2016-2020",3.7,7.070136,NA,7.070136,NA,6.54,"U.S. dollars per bushel"
2022-04-14,"Corn","Single contract","CBOT",2023,6.359438,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.61,3.56,4.53,6.251364,"2017-2021",3.9,3.7,6.359438,0,NA,NA,1.5,3.7,3.7,3.7,4.53,6.251364,"2017-2021",3.976667,6.359438,NA,6.359438,NA,4.55,"U.S. dollars per bushel"
2022-04-14,"Soybeans","Single contract","CBOT",2021,13.396365,13.25,"4/8/2022",NA,6.2,NA,8.4,NA,NA,NA,NA,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,8.4,13.396365,0,13.25,0,2.2,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,13.396365,13.25,13.396365,13.25,13.3,"U.S. dollars per bushel"
2022-04-14,"Soybeans","Single contract","CBOT",2022,14.346013,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.47,9.33,8.48,8.57,10.8,"2016-2020",9.123333,8.4,14.346013,0,NA,NA,2.2,9.47,9.33,8.48,8.57,8.4,"2016-2020",8.793333,14.346013,NA,14.346013,NA,14.2,"U.S. dollars per bushel"
2022-04-14,"Soybeans","Single contract","CBOT",2023,13.415365,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.33,8.48,8.57,10.8,13.396365,"2017-2021",9.566667,8.4,13.415365,0,NA,NA,2.2,9.33,8.48,8.57,8.4,8.4,"2017-2021",8.483333,13.415365,NA,13.415365,NA,12.4,"U.S. dollars per bushel"
2022-04-14,"Cotton","Single contract","ICE",2021,1.00604,0.91,"4/8/2022",NA,NA,NA,NA,NA,NA,NA,NA,0.612,0.68,0.686,0.703,0.596,"2015-2019",0.659333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-2019",NA,NA,NA,NA,NA,0.914,"U.S. dollars per pound"
2022-04-14,"Cotton","Single contract","ICE",2022,1.129495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.686,0.703,0.596,0.663,"2016-2020",0.676333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-2020",NA,NA,NA,NA,NA,0.848,"U.S. dollars per pound"
2022-04-14,"Cotton","Single contract","ICE",2023,0.85536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686,0.703,0.596,0.663,1.00604,"2017-2021",0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2021",NA,NA,NA,NA,NA,0.761,"U.S. dollars per pound"
2022-04-14,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2021,7.875313,7.6,"4/8/2022",NA,3.38,NA,5.5,NA,NA,NA,NA,4.89,3.89,4.72,5.16,4.58,"2015-2019",4.73,5.5,7.875313,0,7.6,0,2.12,5.5,5.5,5.5,5.5,5.5,"2015-2019",5.5,7.875313,7.6,7.875313,7.6,7.63,"U.S. dollars per bushel"
2022-04-14,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2022,10.925111,NA,NA,NA,3.38,NA,5.5,NA,NA,NA,NA,3.89,4.72,5.16,4.58,5.05,"2016-2020",4.783333,5.5,10.925111,0,NA,NA,2.12,5.5,5.5,5.5,5.5,5.5,"2016-2020",5.5,10.925111,NA,10.925111,NA,8.83,"U.S. dollars per bushel"
2022-04-21,"Corn","Single contract","CBOT",2021,6.286144,5.8,"4/8/2022",NA,2.2,NA,3.7,NA,NA,NA,NA,3.61,3.36,3.36,3.61,3.56,"2015-2019",3.51,3.7,6.286144,0,5.8,0,1.5,3.7,3.7,3.7,3.7,3.7,"2015-2019",3.7,6.286144,5.8,6.286144,5.8,6,"U.S. dollars per bushel"
2022-04-21,"Corn","Single contract","CBOT",2022,7.107387,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.36,3.61,3.56,4.53,"2016-2020",3.51,3.7,7.107387,0,NA,NA,1.5,3.7,3.7,3.7,3.7,4.53,"2016-2020",3.7,7.107387,NA,7.107387,NA,6.54,"U.S. dollars per bushel"
2022-04-21,"Corn","Single contract","CBOT",2023,6.386552,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.61,3.56,4.53,6.286144,"2017-2021",3.9,3.7,6.386552,0,NA,NA,1.5,3.7,3.7,3.7,4.53,6.286144,"2017-2021",3.976667,6.386552,NA,6.386552,NA,4.55,"U.S. dollars per bushel"
2022-04-21,"Soybeans","Single contract","CBOT",2021,13.526684,13.25,"4/8/2022",NA,6.2,NA,8.4,NA,NA,NA,NA,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,8.4,13.526684,0,13.25,0,2.2,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,13.526684,13.25,13.526684,13.25,13.3,"U.S. dollars per bushel"
2022-04-21,"Soybeans","Single contract","CBOT",2022,14.658374,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.47,9.33,8.48,8.57,10.8,"2016-2020",9.123333,8.4,14.658374,0,NA,NA,2.2,9.47,9.33,8.48,8.57,8.4,"2016-2020",8.793333,14.658374,NA,14.658374,NA,14.2,"U.S. dollars per bushel"
2022-04-21,"Soybeans","Single contract","CBOT",2023,13.704064,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.33,8.48,8.57,10.8,13.526684,"2017-2021",9.566667,8.4,13.704064,0,NA,NA,2.2,9.33,8.48,8.57,8.4,8.4,"2017-2021",8.483333,13.704064,NA,13.704064,NA,12.4,"U.S. dollars per bushel"
2022-04-21,"Cotton","Single contract","ICE",2021,0.998865,0.91,"4/8/2022",NA,NA,NA,NA,NA,NA,NA,NA,0.612,0.68,0.686,0.703,0.596,"2015-2019",0.659333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-2019",NA,NA,NA,NA,NA,0.914,"U.S. dollars per pound"
2022-04-21,"Cotton","Single contract","ICE",2022,1.113325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.686,0.703,0.596,0.663,"2016-2020",0.676333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-2020",NA,NA,NA,NA,NA,0.848,"U.S. dollars per pound"
2022-04-21,"Cotton","Single contract","ICE",2023,0.849395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686,0.703,0.596,0.663,0.998865,"2017-2021",0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2021",NA,NA,NA,NA,NA,0.761,"U.S. dollars per pound"
2022-04-21,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2021,7.857377,7.6,"4/8/2022",NA,3.38,NA,5.5,NA,NA,NA,NA,4.89,3.89,4.72,5.16,4.58,"2015-2019",4.73,5.5,7.857377,0,7.6,0,2.12,5.5,5.5,5.5,5.5,5.5,"2015-2019",5.5,7.857377,7.6,7.857377,7.6,7.63,"U.S. dollars per bushel"
2022-04-21,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2022,10.829458,NA,NA,NA,3.38,NA,5.5,NA,NA,NA,NA,3.89,4.72,5.16,4.58,5.05,"2016-2020",4.783333,5.5,10.829458,0,NA,NA,2.12,5.5,5.5,5.5,5.5,5.5,"2016-2020",5.5,10.829458,NA,10.829458,NA,8.83,"U.S. dollars per bushel"
2022-04-28,"Corn","Single contract","CBOT",2021,6.348926,5.8,"4/8/2022",NA,2.2,NA,3.7,NA,NA,NA,NA,3.61,3.36,3.36,3.61,3.56,"2015-2019",3.51,3.7,6.348926,0,5.8,0,1.5,3.7,3.7,3.7,3.7,3.7,"2015-2019",3.7,6.348926,5.8,6.348926,5.8,6,"U.S. dollars per bushel"
2022-04-28,"Corn","Single contract","CBOT",2022,7.238639,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.36,3.61,3.56,4.53,"2016-2020",3.51,3.7,7.238639,0,NA,NA,1.5,3.7,3.7,3.7,3.7,4.53,"2016-2020",3.7,7.238639,NA,7.238639,NA,6.54,"U.S. dollars per bushel"
2022-04-28,"Corn","Single contract","CBOT",2023,6.479167,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.61,3.56,4.53,6.348926,"2017-2021",3.9,3.7,6.479167,0,NA,NA,1.5,3.7,3.7,3.7,4.53,6.348926,"2017-2021",3.976667,6.479167,NA,6.479167,NA,4.55,"U.S. dollars per bushel"
2022-04-28,"Soybeans","Single contract","CBOT",2021,13.441588,13.25,"4/8/2022",NA,6.2,NA,8.4,NA,NA,NA,NA,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,8.4,13.441588,0,13.25,0,2.2,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,13.441588,13.25,13.441588,13.25,13.3,"U.S. dollars per bushel"
2022-04-28,"Soybeans","Single contract","CBOT",2022,14.56147,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.47,9.33,8.48,8.57,10.8,"2016-2020",9.123333,8.4,14.56147,0,NA,NA,2.2,9.47,9.33,8.48,8.57,8.4,"2016-2020",8.793333,14.56147,NA,14.56147,NA,14.2,"U.S. dollars per bushel"
2022-04-28,"Soybeans","Single contract","CBOT",2023,13.738248,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.33,8.48,8.57,10.8,13.441588,"2017-2021",9.566667,8.4,13.738248,0,NA,NA,2.2,9.33,8.48,8.57,8.4,8.4,"2017-2021",8.483333,13.738248,NA,13.738248,NA,12.4,"U.S. dollars per bushel"
2022-04-28,"Cotton","Single contract","ICE",2021,1.027131,0.91,"4/8/2022",NA,NA,NA,NA,NA,NA,NA,NA,0.612,0.68,0.686,0.703,0.596,"2015-2019",0.659333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-2019",NA,NA,NA,NA,NA,0.914,"U.S. dollars per pound"
2022-04-28,"Cotton","Single contract","ICE",2022,1.149069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.686,0.703,0.596,0.663,"2016-2020",0.676333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-2020",NA,NA,NA,NA,NA,0.848,"U.S. dollars per pound"
2022-04-28,"Cotton","Single contract","ICE",2023,0.86558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686,0.703,0.596,0.663,1.027131,"2017-2021",0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2021",NA,NA,NA,NA,NA,0.761,"U.S. dollars per pound"
2022-04-28,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2021,7.86933,7.6,"4/8/2022",NA,3.38,NA,5.5,NA,NA,NA,NA,4.89,3.89,4.72,5.16,4.58,"2015-2019",4.73,5.5,7.86933,0,7.6,0,2.12,5.5,5.5,5.5,5.5,5.5,"2015-2019",5.5,7.86933,7.6,7.86933,7.6,7.63,"U.S. dollars per bushel"
2022-04-28,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2022,10.940242,NA,NA,NA,3.38,NA,5.5,NA,NA,NA,NA,3.89,4.72,5.16,4.58,5.05,"2016-2020",4.783333,5.5,10.940242,0,NA,NA,2.12,5.5,5.5,5.5,5.5,5.5,"2016-2020",5.5,10.940242,NA,10.940242,NA,8.83,"U.S. dollars per bushel"
2022-05-05,"Corn","Single contract","CBOT",2021,6.209029,5.8,"4/8/2022",NA,2.2,NA,3.7,NA,NA,NA,NA,3.61,3.36,3.36,3.61,3.56,"2015-2019",3.51,3.7,6.209029,0,5.8,0,1.5,3.7,3.7,3.7,3.7,3.7,"2015-2019",3.7,6.209029,5.8,6.209029,5.8,6,"U.S. dollars per bushel"
2022-05-05,"Corn","Single contract","CBOT",2022,7.110397,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.36,3.61,3.56,4.53,"2016-2020",3.51,3.7,7.110397,0,NA,NA,1.5,3.7,3.7,3.7,3.7,4.53,"2016-2020",3.7,7.110397,NA,7.110397,NA,6.54,"U.S. dollars per bushel"
2022-05-05,"Corn","Single contract","CBOT",2023,6.355856,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.61,3.56,4.53,6.209029,"2017-2021",3.9,3.7,6.355856,0,NA,NA,1.5,3.7,3.7,3.7,4.53,6.209029,"2017-2021",3.976667,6.355856,NA,6.355856,NA,4.55,"U.S. dollars per bushel"
2022-05-05,"Soybeans","Single contract","CBOT",2021,13.316354,13.25,"4/8/2022",NA,6.2,NA,8.4,NA,NA,NA,NA,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,8.4,13.316354,0,13.25,0,2.2,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,13.316354,13.25,13.316354,13.25,13.3,"U.S. dollars per bushel"
2022-05-05,"Soybeans","Single contract","CBOT",2022,14.313307,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.47,9.33,8.48,8.57,10.8,"2016-2020",9.123333,8.4,14.313307,0,NA,NA,2.2,9.47,9.33,8.48,8.57,8.4,"2016-2020",8.793333,14.313307,NA,14.313307,NA,14.2,"U.S. dollars per bushel"
2022-05-05,"Soybeans","Single contract","CBOT",2023,13.555463,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.33,8.48,8.57,10.8,13.316354,"2017-2021",9.566667,8.4,13.555463,0,NA,NA,2.2,9.33,8.48,8.57,8.4,8.4,"2017-2021",8.483333,13.555463,NA,13.555463,NA,12.4,"U.S. dollars per bushel"
2022-05-05,"Cotton","Single contract","ICE",2021,0.994885,0.91,"4/8/2022",NA,NA,NA,NA,NA,NA,NA,NA,0.612,0.68,0.686,0.703,0.596,"2015-2019",0.659333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-2019",NA,NA,NA,NA,NA,0.914,"U.S. dollars per pound"
2022-05-05,"Cotton","Single contract","ICE",2022,1.156929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.686,0.703,0.596,0.663,"2016-2020",0.676333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-2020",NA,NA,NA,NA,NA,0.848,"U.S. dollars per pound"
2022-05-05,"Cotton","Single contract","ICE",2023,0.883996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686,0.703,0.596,0.663,0.994885,"2017-2021",0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-2021",NA,NA,NA,NA,NA,0.761,"U.S. dollars per pound"
2022-05-05,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2021,7.830083,7.6,"4/8/2022",NA,3.38,NA,5.5,NA,NA,NA,NA,4.89,3.89,4.72,5.16,4.58,"2015-2019",4.73,5.5,7.830083,0,7.6,0,2.12,5.5,5.5,5.5,5.5,5.5,"2015-2019",5.5,7.830083,7.6,7.830083,7.6,7.63,"U.S. dollars per bushel"
2022-05-05,"Wheat","Three contract aggregate","CBOT KCBT MGE weighted",2022,11.249163,NA,NA,NA,3.38,NA,5.5,NA,NA,NA,NA,3.89,4.72,5.16,4.58,5.05,"2016-2020",4.783333,5.5,11.249163,0,NA,NA,2.12,5.5,5.5,5.5,5.5,5.5,"2016-2020",5.5,11.249163,NA,11.249163,NA,8.83,"U.S. dollars per bushel"
2022-05-12,"Corn","Single contract","CBOT",2021,6.2161,5.9,"5/12/2022",NA,2.2,NA,3.7,NA,NA,NA,NA,3.61,3.36,3.36,3.61,3.56,"2015-2019",3.51,3.7,6.2161,0,5.9,0,1.5,3.7,3.7,3.7,3.7,3.7,"2015-2019",3.7,6.2161,5.9,6.2161,5.9,6,"U.S. dollars per bushel"
2022-05-12,"Corn","Single contract","CBOT",2022,7.225198,6.75,"5/12/2022",NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.36,3.61,3.56,4.53,"2016-2020",3.51,3.7,7.225198,0,6.75,0,1.5,3.7,3.7,3.7,3.7,4.53,"2016-2020",3.7,7.225198,6.75,7.225198,6.75,6.54,"U.S. dollars per bushel"
2022-05-12,"Corn","Single contract","CBOT",2023,6.282834,NA,NA,NA,2.2,NA,3.7,NA,NA,NA,NA,3.36,3.61,3.56,4.53,6.2161,"2017-2021",3.9,3.7,6.282834,0,NA,NA,1.5,3.7,3.7,3.7,4.53,6.2161,"2017-2021",3.976667,6.282834,NA,6.282834,NA,4.55,"U.S. dollars per bushel"
2022-05-12,"Soybeans","Single contract","CBOT",2021,13.264,13.25,"5/12/2022",NA,6.2,NA,8.4,NA,NA,NA,NA,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,8.4,13.264,0,13.25,0,2.2,8.95,9.47,9.33,8.48,8.57,"2015-2019",8.95,13.264,13.25,13.264,13.25,13.3,"U.S. dollars per bushel"
2022-05-12,"Soybeans","Single contract","CBOT",2022,14.165575,14.4,"5/12/2022",NA,6.2,NA,8.4,NA,NA,NA,NA,9.47,9.33,8.48,8.57,10.8,"2016-2020",9.123333,8.4,14.165575,0,14.4,0,2.2,9.47,9.33,8.48,8.57,8.4,"2016-2020",8.793333,14.165575,14.4,14.165575,14.4,14.2,"U.S. dollars per bushel"
2022-05-12,"Soybeans","Single contract","CBOT",2023,13.178126,NA,NA,NA,6.2,NA,8.4,NA,NA,NA,NA,9.33,8.48,8.57,10.8,13.264,"2017-2021",9.566667,8.4,13.178126,0,NA,NA,2.2,9.33,8.48,8.57,8.4,8.4,"2017-2021",8.483333,13.178126,NA,13.178126,NA,12.4,"U.S. dollars per bushel"
2022-05-12,"Cotton","Single contract","ICE",2021,0.979257,0.92,"5/12/2022",NA,NA,NA,NA,NA,NA,NA,NA,0.612,0.68,0.686,0.703,0.596,"2015-2019",0.659333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-2019",NA,NA,NA,NA,NA,0.914,"U.S. dollars per pound"
